Country_Region,Population,Weight,Date,TargetValue,Med. Age,Density (P/Km²),Urban Pop %,Week,Day,Weekday,first_infection,days_since_1st_infect
Honduras,8576532,0.06263882207364799,2020-02-05,0.0,24.0,89,57.0,6,5,2,2020-03-11,-35
Honduras,8576532,0.06263882207364799,2020-02-06,0.0,24.0,89,57.0,6,6,3,2020-03-11,-34
Honduras,8576532,0.06263882207364799,2020-02-07,0.0,24.0,89,57.0,6,7,4,2020-03-11,-33
Honduras,8576532,0.06263882207364799,2020-02-08,0.0,24.0,89,57.0,6,8,5,2020-03-11,-32
Honduras,8576532,0.06263882207364799,2020-02-09,0.0,24.0,89,57.0,6,9,6,2020-03-11,-31
Honduras,8576532,0.06263882207364799,2020-02-10,0.0,24.0,89,57.0,7,10,0,2020-03-11,-30
Honduras,8576532,0.06263882207364799,2020-02-11,0.0,24.0,89,57.0,7,11,1,2020-03-11,-29
Honduras,8576532,0.06263882207364799,2020-02-12,0.0,24.0,89,57.0,7,12,2,2020-03-11,-28
Honduras,8576532,0.06263882207364799,2020-02-13,0.0,24.0,89,57.0,7,13,3,2020-03-11,-27
Honduras,8576532,0.06263882207364799,2020-02-14,0.0,24.0,89,57.0,7,14,4,2020-03-11,-26
Honduras,8576532,0.06263882207364799,2020-02-15,0.0,24.0,89,57.0,7,15,5,2020-03-11,-25
Honduras,8576532,0.06263882207364799,2020-02-16,0.0,24.0,89,57.0,7,16,6,2020-03-11,-24
Honduras,8576532,0.06263882207364799,2020-02-17,0.0,24.0,89,57.0,8,17,0,2020-03-11,-23
Honduras,8576532,0.06263882207364799,2020-02-18,0.0,24.0,89,57.0,8,18,1,2020-03-11,-22
Honduras,8576532,0.06263882207364799,2020-02-19,0.0,24.0,89,57.0,8,19,2,2020-03-11,-21
Honduras,8576532,0.06263882207364799,2020-02-20,0.0,24.0,89,57.0,8,20,3,2020-03-11,-20
Honduras,8576532,0.06263882207364799,2020-02-21,0.0,24.0,89,57.0,8,21,4,2020-03-11,-19
Honduras,8576532,0.06263882207364799,2020-02-22,0.0,24.0,89,57.0,8,22,5,2020-03-11,-18
Honduras,8576532,0.06263882207364799,2020-02-23,0.0,24.0,89,57.0,8,23,6,2020-03-11,-17
Honduras,8576532,0.06263882207364799,2020-02-24,0.0,24.0,89,57.0,9,24,0,2020-03-11,-16
Honduras,8576532,0.06263882207364799,2020-02-25,0.0,24.0,89,57.0,9,25,1,2020-03-11,-15
Honduras,8576532,0.06263882207364799,2020-02-26,0.0,24.0,89,57.0,9,26,2,2020-03-11,-14
Honduras,8576532,0.06263882207364799,2020-02-27,0.0,24.0,89,57.0,9,27,3,2020-03-11,-13
Honduras,8576532,0.06263882207364799,2020-02-28,0.0,24.0,89,57.0,9,28,4,2020-03-11,-12
Honduras,8576532,0.06263882207364799,2020-02-29,0.0,24.0,89,57.0,9,29,5,2020-03-11,-11
Honduras,8576532,0.06263882207364799,2020-03-01,0.0,24.0,89,57.0,9,1,6,2020-03-11,-10
Honduras,8576532,0.06263882207364799,2020-03-02,0.0,24.0,89,57.0,10,2,0,2020-03-11,-9
Honduras,8576532,0.06263882207364799,2020-03-03,0.0,24.0,89,57.0,10,3,1,2020-03-11,-8
Honduras,8576532,0.06263882207364799,2020-03-04,0.0,24.0,89,57.0,10,4,2,2020-03-11,-7
Honduras,8576532,0.06263882207364799,2020-03-05,0.0,24.0,89,57.0,10,5,3,2020-03-11,-6
Honduras,8576532,0.06263882207364799,2020-03-06,0.0,24.0,89,57.0,10,6,4,2020-03-11,-5
Honduras,8576532,0.06263882207364799,2020-03-07,0.0,24.0,89,57.0,10,7,5,2020-03-11,-4
Honduras,8576532,0.06263882207364799,2020-03-08,0.0,24.0,89,57.0,10,8,6,2020-03-11,-3
Honduras,8576532,0.06263882207364799,2020-03-09,0.0,24.0,89,57.0,11,9,0,2020-03-11,-2
Honduras,8576532,0.06263882207364799,2020-03-10,0.0,24.0,89,57.0,11,10,1,2020-03-11,-1
Honduras,8576532,0.06263882207364799,2020-03-11,2.0,24.0,89,57.0,11,11,2,2020-03-11,0
Honduras,8576532,0.06263882207364799,2020-03-12,0.0,24.0,89,57.0,11,12,3,2020-03-11,1
Honduras,8576532,0.06263882207364799,2020-03-13,0.0,24.0,89,57.0,11,13,4,2020-03-11,2
Honduras,8576532,0.06263882207364799,2020-03-14,0.0,24.0,89,57.0,11,14,5,2020-03-11,3
Honduras,8576532,0.06263882207364799,2020-03-15,1.0,24.0,89,57.0,11,15,6,2020-03-11,4
Honduras,8576532,0.06263882207364799,2020-03-16,3.0,24.0,89,57.0,12,16,0,2020-03-11,5
Honduras,8576532,0.06263882207364799,2020-03-17,2.0,24.0,89,57.0,12,17,1,2020-03-11,6
Honduras,8576532,0.06263882207364799,2020-03-18,1.0,24.0,89,57.0,12,18,2,2020-03-11,7
Honduras,8576532,0.06263882207364799,2020-03-19,3.0,24.0,89,57.0,12,19,3,2020-03-11,8
Honduras,8576532,0.06263882207364799,2020-03-20,12.0,24.0,89,57.0,12,20,4,2020-03-11,9
Honduras,8576532,0.06263882207364799,2020-03-21,0.0,24.0,89,57.0,12,21,5,2020-03-11,10
Honduras,8576532,0.06263882207364799,2020-03-22,2.0,24.0,89,57.0,12,22,6,2020-03-11,11
Honduras,8576532,0.06263882207364799,2020-03-23,4.0,24.0,89,57.0,13,23,0,2020-03-11,12
Honduras,8576532,0.06263882207364799,2020-03-24,0.0,24.0,89,57.0,13,24,1,2020-03-11,13
Honduras,8576532,0.06263882207364799,2020-03-25,6.0,24.0,89,57.0,13,25,2,2020-03-11,14
Honduras,8576532,0.06263882207364799,2020-03-26,16.0,24.0,89,57.0,13,26,3,2020-03-11,15
Honduras,8576532,0.06263882207364799,2020-03-27,16.0,24.0,89,57.0,13,27,4,2020-03-11,16
Honduras,8576532,0.06263882207364799,2020-03-28,27.0,24.0,89,57.0,13,28,5,2020-03-11,17
Honduras,8576532,0.06263882207364799,2020-03-29,15.0,24.0,89,57.0,13,29,6,2020-03-11,18
Honduras,8576532,0.06263882207364799,2020-03-30,29.0,24.0,89,57.0,14,30,0,2020-03-11,19
Honduras,8576532,0.06263882207364799,2020-03-31,2.0,24.0,89,57.0,14,31,1,2020-03-11,20
Honduras,8576532,0.06263882207364799,2020-04-01,31.0,24.0,89,57.0,14,1,2,2020-03-11,21
Honduras,8576532,0.06263882207364799,2020-04-02,47.0,24.0,89,57.0,14,2,3,2020-03-11,22
Honduras,8576532,0.06263882207364799,2020-04-03,3.0,24.0,89,57.0,14,3,4,2020-03-11,23
Honduras,8576532,0.06263882207364799,2020-04-04,42.0,24.0,89,57.0,14,4,5,2020-03-11,24
Honduras,8576532,0.06263882207364799,2020-04-05,4.0,24.0,89,57.0,14,5,6,2020-03-11,25
Honduras,8576532,0.06263882207364799,2020-04-06,30.0,24.0,89,57.0,15,6,0,2020-03-11,26
Honduras,8576532,0.06263882207364799,2020-04-07,7.0,24.0,89,57.0,15,7,1,2020-03-11,27
Honduras,8576532,0.06263882207364799,2020-04-08,7.0,24.0,89,57.0,15,8,2,2020-03-11,28
Honduras,8576532,0.06263882207364799,2020-04-09,31.0,24.0,89,57.0,15,9,3,2020-03-11,29
Honduras,8576532,0.06263882207364799,2020-04-10,39.0,24.0,89,57.0,15,10,4,2020-03-11,30
Honduras,8576532,0.06263882207364799,2020-04-11,10.0,24.0,89,57.0,15,11,5,2020-03-11,31
Honduras,8576532,0.06263882207364799,2020-04-12,1.0,24.0,89,57.0,15,12,6,2020-03-11,32
Honduras,8576532,0.06263882207364799,2020-04-13,4.0,24.0,89,57.0,16,13,0,2020-03-11,33
Honduras,8576532,0.06263882207364799,2020-04-14,10.0,24.0,89,57.0,16,14,1,2020-03-11,34
Honduras,8576532,0.06263882207364799,2020-04-15,12.0,24.0,89,57.0,16,15,2,2020-03-11,35
Honduras,8576532,0.06263882207364799,2020-04-16,7.0,24.0,89,57.0,16,16,3,2020-03-11,36
Honduras,8576532,0.06263882207364799,2020-04-17,16.0,24.0,89,57.0,16,17,4,2020-03-11,37
Honduras,8576532,0.06263882207364799,2020-04-18,15.0,24.0,89,57.0,16,18,5,2020-03-11,38
Honduras,8576532,0.06263882207364799,2020-04-19,15.0,24.0,89,57.0,16,19,6,2020-03-11,39
Honduras,8576532,0.06263882207364799,2020-04-20,5.0,24.0,89,57.0,17,20,0,2020-03-11,40
Honduras,8576532,0.06263882207364799,2020-04-21,17.0,24.0,89,57.0,17,21,1,2020-03-11,41
Honduras,8576532,0.06263882207364799,2020-04-22,16.0,24.0,89,57.0,17,22,2,2020-03-11,42
Honduras,8576532,0.06263882207364799,2020-04-23,9.0,24.0,89,57.0,17,23,3,2020-03-11,43
Honduras,8576532,0.06263882207364799,2020-04-24,72.0,24.0,89,57.0,17,24,4,2020-03-11,44
Honduras,8576532,0.06263882207364799,2020-04-25,36.0,24.0,89,57.0,17,25,5,2020-03-11,45
Honduras,8576532,0.06263882207364799,2020-04-26,0.0,24.0,89,57.0,17,26,6,2020-03-11,46
Honduras,8576532,0.06263882207364799,2020-04-27,34.0,24.0,89,57.0,18,27,0,2020-03-11,47
Honduras,8576532,0.06263882207364799,2020-04-28,41.0,24.0,89,57.0,18,28,1,2020-03-11,48
Honduras,8576532,0.06263882207364799,2020-04-29,36.0,24.0,89,57.0,18,29,2,2020-03-11,49
Honduras,8576532,0.06263882207364799,2020-04-30,33.0,24.0,89,57.0,18,30,3,2020-03-11,50
Honduras,8576532,0.06263882207364799,2020-05-01,33.0,24.0,89,57.0,18,1,4,2020-03-11,51
Honduras,8576532,0.06263882207364799,2020-05-02,206.0,24.0,89,57.0,18,2,5,2020-03-11,52
Honduras,8576532,0.06263882207364799,2020-05-03,45.0,24.0,89,57.0,18,3,6,2020-03-11,53
Honduras,8576532,0.06263882207364799,2020-05-04,123.0,24.0,89,57.0,19,4,0,2020-03-11,54
Honduras,8576532,0.06263882207364799,2020-05-05,92.0,24.0,89,57.0,19,5,1,2020-03-11,55
Honduras,8576532,0.06263882207364799,2020-05-06,191.0,24.0,89,57.0,19,6,2,2020-03-11,56
Honduras,8576532,0.06263882207364799,2020-05-07,224.0,24.0,89,57.0,19,7,3,2020-03-11,57
Honduras,8576532,0.06263882207364799,2020-05-08,86.0,24.0,89,57.0,19,8,4,2020-03-11,58
Honduras,8576532,0.06263882207364799,2020-05-09,59.0,24.0,89,57.0,19,9,5,2020-03-11,59
Honduras,8576532,0.06263882207364799,2020-05-10,142.0,24.0,89,57.0,19,10,6,2020-03-11,60
Honduras,8576532,0.06263882207364799,2020-05-11,128.0,24.0,89,57.0,20,11,0,2020-03-11,61
Honduras,8576532,0.06263882207364799,2020-05-12,20.0,24.0,89,57.0,20,12,1,2020-03-11,62
Honduras,8576532,0.06263882207364799,2020-05-13,175.0,24.0,89,57.0,20,13,2,2020-03-11,63
Honduras,8576532,0.06263882207364799,2020-05-14,63.0,24.0,89,57.0,20,14,3,2020-03-11,64
Honduras,8576532,0.06263882207364799,2020-05-15,142.0,24.0,89,57.0,20,15,4,2020-03-11,65
Honduras,8576532,0.06263882207364799,2020-05-16,105.0,24.0,89,57.0,20,16,5,2020-03-11,66
Honduras,8576532,0.06263882207364799,2020-05-17,81.0,24.0,89,57.0,20,17,6,2020-03-11,67
Honduras,8576532,0.06263882207364799,2020-05-18,152.0,24.0,89,57.0,21,18,0,2020-03-11,68
Honduras,8576532,0.06263882207364799,2020-05-19,157.0,24.0,89,57.0,21,19,1,2020-03-11,69
Honduras,8576532,0.06263882207364799,2020-05-20,0.0,24.0,89,57.0,21,20,2,2020-03-11,70
Honduras,8576532,0.06263882207364799,2020-05-21,249.0,24.0,89,57.0,21,21,3,2020-03-11,71
Honduras,8576532,0.06263882207364799,2020-05-22,273.0,24.0,89,57.0,21,22,4,2020-03-11,72
Honduras,8576532,0.06263882207364799,2020-05-23,0.0,24.0,89,57.0,21,23,5,2020-03-11,73
Honduras,8576532,0.06263882207364799,2020-05-24,473.0,24.0,89,57.0,21,24,6,2020-03-11,74
Honduras,8576532,0.06263882207364799,2020-05-25,239.0,24.0,89,57.0,22,25,0,2020-03-11,75
Honduras,8576532,0.06263882207364799,2020-05-26,212.0,24.0,89,57.0,22,26,1,2020-03-11,76
Honduras,8576532,0.06263882207364799,2020-05-27,239.0,24.0,89,57.0,22,27,2,2020-03-11,77
Honduras,8576532,0.06263882207364799,2020-05-28,112.0,24.0,89,57.0,22,28,3,2020-03-11,78
Honduras,8576532,0.06263882207364799,2020-05-29,0.0,24.0,89,57.0,22,29,4,2020-03-11,79
Honduras,8576532,0.06263882207364799,2020-05-30,342.0,24.0,89,57.0,22,30,5,2020-03-11,80
Honduras,8576532,0.06263882207364799,2020-05-31,108.0,24.0,89,57.0,22,31,6,2020-03-11,81
Honduras,8576532,0.06263882207364799,2020-06-01,160.0,24.0,89,57.0,23,1,0,2020-03-11,82
Honduras,8576532,0.06263882207364799,2020-06-02,165.0,24.0,89,57.0,23,2,1,2020-03-11,83
Hungary,9823000,0.062110886034631066,2020-01-23,0.0,43.0,107,72.0,4,23,3,2020-03-04,-41
Hungary,9823000,0.062110886034631066,2020-01-24,0.0,43.0,107,72.0,4,24,4,2020-03-04,-40
Hungary,9823000,0.062110886034631066,2020-01-25,0.0,43.0,107,72.0,4,25,5,2020-03-04,-39
Hungary,9823000,0.062110886034631066,2020-01-26,0.0,43.0,107,72.0,4,26,6,2020-03-04,-38
Hungary,9823000,0.062110886034631066,2020-01-27,0.0,43.0,107,72.0,5,27,0,2020-03-04,-37
Hungary,9823000,0.062110886034631066,2020-01-28,0.0,43.0,107,72.0,5,28,1,2020-03-04,-36
Hungary,9823000,0.062110886034631066,2020-01-29,0.0,43.0,107,72.0,5,29,2,2020-03-04,-35
Hungary,9823000,0.062110886034631066,2020-01-30,0.0,43.0,107,72.0,5,30,3,2020-03-04,-34
Hungary,9823000,0.062110886034631066,2020-01-31,0.0,43.0,107,72.0,5,31,4,2020-03-04,-33
Hungary,9823000,0.062110886034631066,2020-02-01,0.0,43.0,107,72.0,5,1,5,2020-03-04,-32
Hungary,9823000,0.062110886034631066,2020-02-02,0.0,43.0,107,72.0,5,2,6,2020-03-04,-31
Hungary,9823000,0.062110886034631066,2020-02-03,0.0,43.0,107,72.0,6,3,0,2020-03-04,-30
Hungary,9823000,0.062110886034631066,2020-02-04,0.0,43.0,107,72.0,6,4,1,2020-03-04,-29
Hungary,9823000,0.062110886034631066,2020-02-05,0.0,43.0,107,72.0,6,5,2,2020-03-04,-28
Hungary,9823000,0.062110886034631066,2020-02-06,0.0,43.0,107,72.0,6,6,3,2020-03-04,-27
Hungary,9823000,0.062110886034631066,2020-02-07,0.0,43.0,107,72.0,6,7,4,2020-03-04,-26
Hungary,9823000,0.062110886034631066,2020-02-08,0.0,43.0,107,72.0,6,8,5,2020-03-04,-25
Hungary,9823000,0.062110886034631066,2020-02-09,0.0,43.0,107,72.0,6,9,6,2020-03-04,-24
Hungary,9823000,0.062110886034631066,2020-02-10,0.0,43.0,107,72.0,7,10,0,2020-03-04,-23
Hungary,9823000,0.062110886034631066,2020-02-11,0.0,43.0,107,72.0,7,11,1,2020-03-04,-22
Hungary,9823000,0.062110886034631066,2020-02-12,0.0,43.0,107,72.0,7,12,2,2020-03-04,-21
Hungary,9823000,0.062110886034631066,2020-02-13,0.0,43.0,107,72.0,7,13,3,2020-03-04,-20
Hungary,9823000,0.062110886034631066,2020-02-14,0.0,43.0,107,72.0,7,14,4,2020-03-04,-19
Hungary,9823000,0.062110886034631066,2020-02-15,0.0,43.0,107,72.0,7,15,5,2020-03-04,-18
Hungary,9823000,0.062110886034631066,2020-02-16,0.0,43.0,107,72.0,7,16,6,2020-03-04,-17
Hungary,9823000,0.062110886034631066,2020-02-17,0.0,43.0,107,72.0,8,17,0,2020-03-04,-16
Hungary,9823000,0.062110886034631066,2020-02-18,0.0,43.0,107,72.0,8,18,1,2020-03-04,-15
Hungary,9823000,0.062110886034631066,2020-02-19,0.0,43.0,107,72.0,8,19,2,2020-03-04,-14
Hungary,9823000,0.062110886034631066,2020-02-20,0.0,43.0,107,72.0,8,20,3,2020-03-04,-13
Hungary,9823000,0.062110886034631066,2020-02-21,0.0,43.0,107,72.0,8,21,4,2020-03-04,-12
Hungary,9823000,0.062110886034631066,2020-02-22,0.0,43.0,107,72.0,8,22,5,2020-03-04,-11
Hungary,9823000,0.062110886034631066,2020-02-23,0.0,43.0,107,72.0,8,23,6,2020-03-04,-10
Hungary,9823000,0.062110886034631066,2020-02-24,0.0,43.0,107,72.0,9,24,0,2020-03-04,-9
Hungary,9823000,0.062110886034631066,2020-02-25,0.0,43.0,107,72.0,9,25,1,2020-03-04,-8
Hungary,9823000,0.062110886034631066,2020-02-26,0.0,43.0,107,72.0,9,26,2,2020-03-04,-7
Hungary,9823000,0.062110886034631066,2020-02-27,0.0,43.0,107,72.0,9,27,3,2020-03-04,-6
Hungary,9823000,0.062110886034631066,2020-02-28,0.0,43.0,107,72.0,9,28,4,2020-03-04,-5
Hungary,9823000,0.062110886034631066,2020-02-29,0.0,43.0,107,72.0,9,29,5,2020-03-04,-4
Hungary,9823000,0.062110886034631066,2020-03-01,0.0,43.0,107,72.0,9,1,6,2020-03-04,-3
Hungary,9823000,0.062110886034631066,2020-03-02,0.0,43.0,107,72.0,10,2,0,2020-03-04,-2
Hungary,9823000,0.062110886034631066,2020-03-03,0.0,43.0,107,72.0,10,3,1,2020-03-04,-1
Hungary,9823000,0.062110886034631066,2020-03-04,2.0,43.0,107,72.0,10,4,2,2020-03-04,0
Hungary,9823000,0.062110886034631066,2020-03-05,0.0,43.0,107,72.0,10,5,3,2020-03-04,1
Hungary,9823000,0.062110886034631066,2020-03-06,0.0,43.0,107,72.0,10,6,4,2020-03-04,2
Hungary,9823000,0.062110886034631066,2020-03-07,2.0,43.0,107,72.0,10,7,5,2020-03-04,3
Hungary,9823000,0.062110886034631066,2020-03-08,3.0,43.0,107,72.0,10,8,6,2020-03-04,4
Hungary,9823000,0.062110886034631066,2020-03-09,2.0,43.0,107,72.0,11,9,0,2020-03-04,5
Hungary,9823000,0.062110886034631066,2020-03-10,0.0,43.0,107,72.0,11,10,1,2020-03-04,6
Hungary,9823000,0.062110886034631066,2020-03-11,4.0,43.0,107,72.0,11,11,2,2020-03-04,7
Hungary,9823000,0.062110886034631066,2020-03-12,0.0,43.0,107,72.0,11,12,3,2020-03-04,8
Hungary,9823000,0.062110886034631066,2020-03-13,6.0,43.0,107,72.0,11,13,4,2020-03-04,9
Hungary,9823000,0.062110886034631066,2020-03-14,11.0,43.0,107,72.0,11,14,5,2020-03-04,10
Hungary,9823000,0.062110886034631066,2020-03-15,2.0,43.0,107,72.0,11,15,6,2020-03-04,11
Hungary,9823000,0.062110886034631066,2020-03-16,7.0,43.0,107,72.0,12,16,0,2020-03-04,12
Hungary,9823000,0.062110886034631066,2020-03-17,11.0,43.0,107,72.0,12,17,1,2020-03-04,13
Hungary,9823000,0.062110886034631066,2020-03-18,8.0,43.0,107,72.0,12,18,2,2020-03-04,14
Hungary,9823000,0.062110886034631066,2020-03-19,15.0,43.0,107,72.0,12,19,3,2020-03-04,15
Hungary,9823000,0.062110886034631066,2020-03-20,12.0,43.0,107,72.0,12,20,4,2020-03-04,16
Hungary,9823000,0.062110886034631066,2020-03-21,18.0,43.0,107,72.0,12,21,5,2020-03-04,17
Hungary,9823000,0.062110886034631066,2020-03-22,28.0,43.0,107,72.0,12,22,6,2020-03-04,18
Hungary,9823000,0.062110886034631066,2020-03-23,36.0,43.0,107,72.0,13,23,0,2020-03-04,19
Hungary,9823000,0.062110886034631066,2020-03-24,20.0,43.0,107,72.0,13,24,1,2020-03-04,20
Hungary,9823000,0.062110886034631066,2020-03-25,39.0,43.0,107,72.0,13,25,2,2020-03-04,21
Hungary,9823000,0.062110886034631066,2020-03-26,35.0,43.0,107,72.0,13,26,3,2020-03-04,22
Hungary,9823000,0.062110886034631066,2020-03-27,39.0,43.0,107,72.0,13,27,4,2020-03-04,23
Hungary,9823000,0.062110886034631066,2020-03-28,43.0,43.0,107,72.0,13,28,5,2020-03-04,24
Hungary,9823000,0.062110886034631066,2020-03-29,65.0,43.0,107,72.0,13,29,6,2020-03-04,25
Hungary,9823000,0.062110886034631066,2020-03-30,39.0,43.0,107,72.0,14,30,0,2020-03-04,26
Hungary,9823000,0.062110886034631066,2020-03-31,45.0,43.0,107,72.0,14,31,1,2020-03-04,27
Hungary,9823000,0.062110886034631066,2020-04-01,33.0,43.0,107,72.0,14,1,2,2020-03-04,28
Hungary,9823000,0.062110886034631066,2020-04-02,60.0,43.0,107,72.0,14,2,3,2020-03-04,29
Hungary,9823000,0.062110886034631066,2020-04-03,38.0,43.0,107,72.0,14,3,4,2020-03-04,30
Hungary,9823000,0.062110886034631066,2020-04-04,55.0,43.0,107,72.0,14,4,5,2020-03-04,31
Hungary,9823000,0.062110886034631066,2020-04-05,55.0,43.0,107,72.0,14,5,6,2020-03-04,32
Hungary,9823000,0.062110886034631066,2020-04-06,11.0,43.0,107,72.0,15,6,0,2020-03-04,33
Hungary,9823000,0.062110886034631066,2020-04-07,73.0,43.0,107,72.0,15,7,1,2020-03-04,34
Hungary,9823000,0.062110886034631066,2020-04-08,78.0,43.0,107,72.0,15,8,2,2020-03-04,35
Hungary,9823000,0.062110886034631066,2020-04-09,85.0,43.0,107,72.0,15,9,3,2020-03-04,36
Hungary,9823000,0.062110886034631066,2020-04-10,210.0,43.0,107,72.0,15,10,4,2020-03-04,37
Hungary,9823000,0.062110886034631066,2020-04-11,120.0,43.0,107,72.0,15,11,5,2020-03-04,38
Hungary,9823000,0.062110886034631066,2020-04-12,100.0,43.0,107,72.0,15,12,6,2020-03-04,39
Hungary,9823000,0.062110886034631066,2020-04-13,48.0,43.0,107,72.0,16,13,0,2020-03-04,40
Hungary,9823000,0.062110886034631066,2020-04-14,54.0,43.0,107,72.0,16,14,1,2020-03-04,41
Hungary,9823000,0.062110886034631066,2020-04-15,67.0,43.0,107,72.0,16,15,2,2020-03-04,42
Hungary,9823000,0.062110886034631066,2020-04-16,73.0,43.0,107,72.0,16,16,3,2020-03-04,43
Hungary,9823000,0.062110886034631066,2020-04-17,111.0,43.0,107,72.0,16,17,4,2020-03-04,44
Hungary,9823000,0.062110886034631066,2020-04-18,71.0,43.0,107,72.0,16,18,5,2020-03-04,45
Hungary,9823000,0.062110886034631066,2020-04-19,82.0,43.0,107,72.0,16,19,6,2020-03-04,46
Hungary,9823000,0.062110886034631066,2020-04-20,68.0,43.0,107,72.0,17,20,0,2020-03-04,47
Hungary,9823000,0.062110886034631066,2020-04-21,114.0,43.0,107,72.0,17,21,1,2020-03-04,48
Hungary,9823000,0.062110886034631066,2020-04-22,70.0,43.0,107,72.0,17,22,2,2020-03-04,49
Hungary,9823000,0.062110886034631066,2020-04-23,116.0,43.0,107,72.0,17,23,3,2020-03-04,50
Hungary,9823000,0.062110886034631066,2020-04-24,159.0,43.0,107,72.0,17,24,4,2020-03-04,51
Hungary,9823000,0.062110886034631066,2020-04-25,0.0,43.0,107,72.0,17,25,5,2020-03-04,52
Hungary,9823000,0.062110886034631066,2020-04-26,57.0,43.0,107,72.0,17,26,6,2020-03-04,53
Hungary,9823000,0.062110886034631066,2020-04-27,83.0,43.0,107,72.0,18,27,0,2020-03-04,54
Hungary,9823000,0.062110886034631066,2020-04-28,66.0,43.0,107,72.0,18,28,1,2020-03-04,55
Hungary,9823000,0.062110886034631066,2020-04-29,78.0,43.0,107,72.0,18,29,2,2020-03-04,56
Hungary,9823000,0.062110886034631066,2020-04-30,48.0,43.0,107,72.0,18,30,3,2020-03-04,57
Hungary,9823000,0.062110886034631066,2020-05-01,88.0,43.0,107,72.0,18,1,4,2020-03-04,58
Hungary,9823000,0.062110886034631066,2020-05-02,79.0,43.0,107,72.0,18,2,5,2020-03-04,59
Hungary,9823000,0.062110886034631066,2020-05-03,56.0,43.0,107,72.0,18,3,6,2020-03-04,60
Hungary,9823000,0.062110886034631066,2020-05-04,37.0,43.0,107,72.0,19,4,0,2020-03-04,61
Hungary,9823000,0.062110886034631066,2020-05-05,30.0,43.0,107,72.0,19,5,1,2020-03-04,62
Hungary,9823000,0.062110886034631066,2020-05-06,46.0,43.0,107,72.0,19,6,2,2020-03-04,63
Hungary,9823000,0.062110886034631066,2020-05-07,39.0,43.0,107,72.0,19,7,3,2020-03-04,64
Hungary,9823000,0.062110886034631066,2020-05-08,28.0,43.0,107,72.0,19,8,4,2020-03-04,65
Hungary,9823000,0.062110886034631066,2020-05-09,35.0,43.0,107,72.0,19,9,5,2020-03-04,66
Hungary,9823000,0.062110886034631066,2020-05-10,50.0,43.0,107,72.0,19,10,6,2020-03-04,67
Hungary,9823000,0.062110886034631066,2020-05-11,21.0,43.0,107,72.0,20,11,0,2020-03-04,68
Hungary,9823000,0.062110886034631066,2020-05-12,29.0,43.0,107,72.0,20,12,1,2020-03-04,69
Hungary,9823000,0.062110886034631066,2020-05-13,28.0,43.0,107,72.0,20,13,2,2020-03-04,70
Hungary,9823000,0.062110886034631066,2020-05-14,39.0,43.0,107,72.0,20,14,3,2020-03-04,71
Hungary,9823000,0.062110886034631066,2020-05-15,37.0,43.0,107,72.0,20,15,4,2020-03-04,72
Hungary,9823000,0.062110886034631066,2020-05-16,56.0,43.0,107,72.0,20,16,5,2020-03-04,73
Hungary,9823000,0.062110886034631066,2020-05-17,36.0,43.0,107,72.0,20,17,6,2020-03-04,74
Hungary,9823000,0.062110886034631066,2020-05-18,26.0,43.0,107,72.0,21,18,0,2020-03-04,75
Hungary,9823000,0.062110886034631066,2020-05-19,21.0,43.0,107,72.0,21,19,1,2020-03-04,76
Hungary,9823000,0.062110886034631066,2020-05-20,42.0,43.0,107,72.0,21,20,2,2020-03-04,77
Hungary,9823000,0.062110886034631066,2020-05-21,43.0,43.0,107,72.0,21,21,3,2020-03-04,78
Hungary,9823000,0.062110886034631066,2020-05-22,37.0,43.0,107,72.0,21,22,4,2020-03-04,79
Hungary,9823000,0.062110886034631066,2020-05-23,35.0,43.0,107,72.0,21,23,5,2020-03-04,80
Hungary,9823000,0.062110886034631066,2020-05-24,28.0,43.0,107,72.0,21,24,6,2020-03-04,81
Hungary,9823000,0.062110886034631066,2020-05-25,15.0,43.0,107,72.0,22,25,0,2020-03-04,82
Hungary,9823000,0.062110886034631066,2020-05-26,15.0,43.0,107,72.0,22,26,1,2020-03-04,83
Hungary,9823000,0.062110886034631066,2020-05-27,22.0,43.0,107,72.0,22,27,2,2020-03-04,84
Hungary,9823000,0.062110886034631066,2020-05-28,23.0,43.0,107,72.0,22,28,3,2020-03-04,85
Hungary,9823000,0.062110886034631066,2020-05-29,25.0,43.0,107,72.0,22,29,4,2020-03-04,86
Hungary,9823000,0.062110886034631066,2020-05-30,26.0,43.0,107,72.0,22,30,5,2020-03-04,87
Hungary,9823000,0.062110886034631066,2020-05-31,9.0,43.0,107,72.0,22,31,6,2020-03-04,88
Hungary,9823000,0.062110886034631066,2020-06-01,16.0,43.0,107,72.0,23,1,0,2020-03-04,89
Hungary,9823000,0.062110886034631066,2020-06-02,29.0,43.0,107,72.0,23,2,1,2020-03-04,90
Iceland,334300,0.0786176064751496,2020-01-23,0.0,37.0,3,94.0,4,23,3,2020-02-28,-36
Iceland,334300,0.0786176064751496,2020-01-24,0.0,37.0,3,94.0,4,24,4,2020-02-28,-35
Iceland,334300,0.0786176064751496,2020-01-25,0.0,37.0,3,94.0,4,25,5,2020-02-28,-34
Iceland,334300,0.0786176064751496,2020-01-26,0.0,37.0,3,94.0,4,26,6,2020-02-28,-33
Iceland,334300,0.0786176064751496,2020-01-27,0.0,37.0,3,94.0,5,27,0,2020-02-28,-32
